,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,Unnamed: 0,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
595,2794,1838,4577,34.8,11845,7057,4542,246,1591,246,1,140984,"902,298",201.0,5465,5531,BUMBALDRY,NSW,148.66483799999997,-33.898505,COWRA DC,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-33.8403676,148.3834564,10302106410.0,10302106410.0,103021064.0,Cowra Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,,N2,PHN110,Murrumbidgee,Cowra,12350.0,Riverina,Rural
596,2795,6172,19197,27.9,41582,26221,15062,299,5357,814,1,475978,"3,046,258",665.7,5472,5538,ABERCROMBIE,NSW,149.474401,-33.820797,BATHURST DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.39,149.565,10301105835.0,10301105835.0,103011058.0,Bathurst,10301.0,Bathurst,103.0,Central West,2.0,2.0,3.0,3.0,Calare,-3492.0,N2,PHN107,Western NSW,Oberon,16100.0,Calare,Rural
597,2797,76,187,34.2,465,305,160,0,64,12,0,3750,"24,003",5.3,5574,5353,GARLAND,NSW,148.952525,-33.605124,LYNDHURST LPO,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.732331200000004,149.033162,10304107617.0,10304107617.0,103041076.0,Blayney,10304.0,Orange,103.0,Central West,3.0,3.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Blayney,10850.0,Riverina,Rural
598,2798,363,954,32.3,2183,1511,672,0,308,55,0,29101,"186,248",41.3,5576,5355,BENEREE,NSW,149.158755,-33.462193,New South Wales Country 2,,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.5096,149.099,10304107616.0,10304107616.0,103041076.0,Blayney,10304.0,Orange,103.0,Central West,2.0,2.0,5.0,5.0,Calare,913.7802124023441,N2,PHN107,Western NSW,Blayney,10850.0,Calare,Rural
599,2799,522,1734,25.7,4140,2196,1343,601,446,75,1,24870,"159,170",35.3,5584,5363,BARRY,NSW,149.267666,-33.571335,BLAYNEY LPO,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.6459172,149.27003430000005,10304107619.0,10304107619.0,103041076.0,Blayney,10304.0,Orange,103.0,Central West,2.0,2.0,5.0,5.0,Calare,874.785766601563,N2,PHN107,Western NSW,Blayney,10850.0,Riverina,Rural
600,2800,6523,20369,27.5,46400,27734,17319,1347,5601,919,3,462098,"2,957,429",658.9,5591,5370,AMMERDOWN,NSW,149.11626299999998,-33.233929,Orange,,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.2496,149.072,10304107835.0,10304107835.0,103041078.0,Orange - North,10304.0,Orange,103.0,Central West,2.0,2.0,3.0,3.0,Calare,717.1773071289059,N2,PHN107,Western NSW,Orange,16150.0,Calare,Rural
601,2803,71,152,40.8,667,297,370,0,62,9,0,10863,"69,523",15.4,5642,5412,BENDICK MURRELL,NSW,148.523704,-34.176731,COWRA DC,Delivery Area,Updated 6-Feb-2020,10101.0,Goulburn - Yass,101.0,Capital Region,R3,-34.165,148.451111,10101100611.0,10106154412.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,3.0,3.0,5.0,5.0,Riverina,454.0947265625,N2,PHN110,Murrumbidgee,Hilltops,13910.0,Riverina,Rural
602,2804,652,1223,47.3,4043,2641,1402,0,578,74,0,32462,"207,757",46.0,5645,5415,BILLIMARI,NSW,148.63399099999995,-33.539564,CANOWINDRA LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-33.6687317,148.63368640000004,10302106417.0,10302106417.0,103021064.0,Cowra Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Calare,330.534088134766,N2,PHN107,Western NSW,Cowra,12350.0,Riverina,Rural
603,2805,68,198,28.3,428,236,192,0,56,12,0,8188,"52,406",12.0,5650,5420,GOOLOOGONG,NSW,148.420031,-33.64991,GOOLOOGONG LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-33.6525088,148.4401655,10302106410.0,10302106410.0,103021064.0,Cowra Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,289.21356201171903,N2,PHN107,Western NSW,Cowra,12350.0,Riverina,Rural
604,2806,146,420,29.5,1153,640,513,0,124,22,0,12064,"77,208",17.6,5651,5421,EUGOWRA,NSW,148.375577,-33.375562,EUGOWRA LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-33.3984728,148.32606289999995,10302106517.0,10302106517.0,103021065.0,Forbes,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Cabonne,11400.0,Riverina,Rural
605,2807,100,216,42.1,509,398,111,0,91,9,0,8077,"51,695",11.5,5654,5424,KOORAWATHA,NSW,148.562165,-34.036494,COWRA DC,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-34.01309929999999,148.577239,10302106412.0,10302106412.0,103021064.0,Cowra Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,,N2,PHN110,Murrumbidgee,Cowra,12350.0,Riverina,Rural
606,2808,47,196,21.9,241,198,43,0,43,4,0,6043,"38,678",8.6,5655,5425,WYANGALA,NSW,149.02317,-33.976987,WOODSTOCK LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-33.9954583,148.9435575,10101100615.0,10106154401.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,3.0,3.0,5.0,5.0,Riverina,,N2,PHN110,Murrumbidgee,Cowra,12350.0,Riverina,Rural
607,2809,51,113,38.9,297,213,84,0,44,7,0,6341,"40,584",9.3,5656,5426,GREENETHORPE,NSW,148.432316,-33.972859,GREENETHORPE LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-34.0414059,148.39451069999996,10302106610.0,10302106610.0,103021066.0,Grenfell,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,414.789978027344,N2,PHN107,Western NSW,Cowra,12350.0,Riverina,Rural
608,2810,623,1691,31.7,4143,2521,1622,0,536,87,0,44326,"283,686",64.8,5657,5427,BIMBI,NSW,148.054607,-33.902869,GRENFELL LPO,Delivery Area,Updated 6-Feb-2020,10302.0,Lachlan Valley,103.0,Central West,R3,-34.027003,147.9457306,10302106612.0,10302106612.0,103021066.0,Grenfell,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,344.860961914063,N2,PHN107,Western NSW,Weddin,18100.0,Riverina,Rural
609,2817,47,157,24.2,300,186,114,0,38,9,0,10570,"67,650",15.6,5665,16710,TONDERBURINE,NSW,148.7629,-31.3306,,,Updated 25-Mar-2020 SA3,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.3471,148.817,10503110406.0,10503110406.0,105031104.0,Gilgandra,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,464.988677978516,N2,PHN107,Western NSW,Gilgandra,12950.0,Parkes,
610,2818,133,354,31.4,836,554,282,0,111,22,0,14895,"95,325",21.9,5667,16712,BENOLONG,NSW,148.6686,-32.5009,,,Added 23-Nov-2018,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.4304,148.69799999999995,10503110303.0,10503110303.0,105031103.0,Dubbo Region,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Calare,322.38702392578097,N2,PHN107,Western NSW,Dubbo Regional,12390.0,Calare,Rural
611,2820,1044,3075,29.4,397104,3938,2279,390887,903,139,2,56651,"362,569",83.5,5671,5435,APSLEY,NSW,148.989227,-32.553282,WELLINGTON DELIVERY,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.6062098,148.9607564,10503110611.0,10503110611.0,105031106.0,Wellington,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Dubbo Regional,12390.0,Calare,Rural
612,2821,1163,1983,51.4,17873,3994,2488,11391,1020,141,2,78374,"501,596",115.5,5698,5176,BURROWAY,NSW,148.110385,-32.255249,NARROMINE DELIVERY,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.1106255,148.3310525,10503110502.0,10503110502.0,105031105.0,Narromine,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,231.931350708008,N2,PHN107,Western NSW,Narromine,15850.0,Parkes,Rural
613,2822,48,208,16.8,450,201,249,0,35,13,0,10781,"68,996",15.9,5701,16716,BALLADORAN,NSW,148.558,-31.8948,,,Updated 25-Mar-2020 SA3,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.7826,148.644,10503110403.0,10503110403.0,105031104.0,Gilgandra,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,320.785369873047,N2,PHN107,Western NSW,Gilgandra,12950.0,Parkes,
614,2823,358,614,49.5,2077,1287,790,0,304,54,0,38714,"247,769",57.0,5703,5179,BUNDEMAR,NSW,147.838499,-32.07687,TRANGIE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.7165272,147.970772,10503110518.0,10503110518.0,105031105.0,Narromine,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,213.60969543457,N2,PHN107,Western NSW,Narromine,15850.0,Parkes,Rural
615,2824,570,1010,48.1,3408,2040,1368,0,486,84,0,46818,"299,633",69.2,5708,5184,BEEMUNNEL,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-31.6796997,147.86106030000005,10501109505.0,10501109505.0,105011095.0,Nyngan - Warren,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,194.812805175781,N2,PHN107,Western NSW,Warren,17950.0,Parkes,Rural
616,2825,453,1094,35.3,105252,1511,1141,102600,386,65,2,45001,"288,004",67.1,5723,20700,BABINDA,NSW,146.5079936,-31.92717863,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-31.9271095,146.5077255,10501109507.0,10501109507.0,105011095.0,Nyngan - Warren,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,203.80647277832,N2,PHN107,Western NSW,Bogan,10950.0,Parkes,Rural
617,2826,43,75,46.7,132103,169,87,131847,35,7,1,7763,"49,683",11.4,5735,16718,BOGAN,NSW,147.4794,-32.0288,,,Updated 25-Mar-2020 SA3,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-31.9451,147.467,10501109502.0,10501109502.0,105011095.0,Nyngan - Warren,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,194.536895751953,N2,PHN107,Western NSW,Narromine,15850.0,Parkes,Rural
618,2827,878,1696,46.6,4634,3147,1487,0,791,87,0,65722,"420,622",96.9,5737,5201,BEARBONG,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.6647792,148.8195468,10503110407.0,10503110407.0,105031104.0,Gilgandra,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,274.016510009766,N2,PHN107,Western NSW,Gilgandra,12950.0,Parkes,Rural
619,2828,193,477,32.5,1318,712,606,0,155,38,0,24993,"159,955",36.8,5744,20706,ARMATREE,NSW,148.49184330000003,-31.42558954,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.425,148.513,10503110405.0,10503110405.0,105031104.0,Gilgandra,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,240.920944213867,N2,PHN107,Western NSW,Gilgandra,12950.0,Parkes,Rural
620,2829,735,1431,44.7,4410,2693,1717,0,639,96,0,36309,"232,380",54.1,5752,20709,BILLEROY,NSW,148.4543715,-30.63014904,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-30.6763,148.381,10501109406.0,10501109406.0,105011094.0,Coonamble,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,158.38772583007798,N2,PHN107,Western NSW,Coonamble,12150.0,Parkes,Rural
621,2830,9865,16789,52.9,71120,32954,18614,19552,8881,978,6,440342,"2,818,192",651.8,5765,5219,BALLIMORE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.1725937,148.9159727,10503110318.0,10503110318.0,105031103.0,Dubbo Region,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,293.716552734375,N2,PHN107,Western NSW,Dubbo Regional,12390.0,Parkes,Rural
622,2831,592,907,60.0,3303,2068,635,600,544,47,1,55997,"358,380",83.3,5794,5246,ARMATREE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.4250017,148.51332240000005,10503110405.0,10503110405.0,105031104.0,Gilgandra,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,282.298736572266,N2,PHN107,Western NSW,Bogan,10950.0,Parkes,Rural
623,2832,519,1261,34.7,3507,1782,1725,0,438,81,0,60074,"384,473",90.0,5822,5273,ANGLEDOOL,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-29.1434957,148.0140065,10501109616.0,10501109616.0,105011096.0,Walgett - Lightning Ridge,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,135.395248413086,N2,PHN107,Western NSW,Walgett,17900.0,Parkes,Rural
624,2833,200,406,44.8,1016,769,247,0,182,18,0,14832,"94,926",22.1,5830,5280,COLLARENEBRI,NSW,148.378523,-29.391492,COLLARENEBRI,Delivery Area,Updated 6-Feb-2020,11003.0,Moree - Narrabri,110.0,New England and North West,R3,-29.2282132,148.5543821,10501109602.0,10501109627.0,105011096.0,Walgett - Lightning Ridge,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,150.03903198242202,N2,PHN108,Hunter New England and Central Coast,Walgett,17900.0,Parkes,Rural
625,2834,626,1437,39.2,2912,1694,1218,0,564,62,0,40350,"258,241",61.2,5831,20720,ANGLEDOOL,NSW,147.9287091,-29.12157608,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-29.1435,148.014,10501109616.0,10501109616.0,105011096.0,Walgett - Lightning Ridge,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,4.0,4.0,6.0,6.0,Parkes,147.705703735352,N2,PHN107,Western NSW,Walgett,17900.0,Parkes,Rural
626,2835,961,1988,43.2,5286,3486,1800,0,858,103,0,58039,"371,448",86.7,5833,5282,BULLA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-32.008509499999995,144.4730932,10501109314.0,10501109317.0,105011093.0,Cobar,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,5.0,5.0,7.0,7.0,Parkes,175.56135559082,N2,PHN107,Western NSW,Cobar,11750.0,Parkes,Rural
627,2836,229,471,37.8,1475,716,759,0,178,51,0,17842,"114,190",28.0,5845,5294,GEMVILLE,NSW,143.270562,-31.498123,WILCANNIA,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3,-30.9,142.93333330000004,10502109803.0,10502109803.0,105021098.0,Far West,10502.0,Broken Hill and Far West,105.0,Far West and Orana,5.0,5.0,7.0,7.0,Parkes,95.06460571289058,N2,PHN107,Western NSW,Central Darling,11700.0,Parkes,Rural
628,2838,55,100,34.0,556,166,390,0,34,21,0,4863,"31,125",7.3,5848,16720,GOODOOGA,NSW,147.404,-29.3107,,,Updated 25-Mar-2020 SA3,10503.0,Dubbo,105.0,Far West and Orana,R3,-29.3282,147.372,10501109603.0,10501109603.0,105011096.0,Walgett - Lightning Ridge,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,5.0,5.0,7.0,7.0,Parkes,,N2,PHN107,Western NSW,Brewarrina,11200.0,Parkes,Rural
629,2839,318,532,53.0,1834,1302,532,0,282,36,0,23254,"148,828",35.8,5849,5297,BREWARRINA,NSW,146.94474,-29.8313,BREWARRINA LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3,-29.961174100000004,146.8606479,10501109208.0,10501109208.0,105011092.0,Bourke - Brewarrina,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,5.0,5.0,7.0,7.0,Parkes,118.0,N2,PHN107,Western NSW,Brewarrina,11200.0,Parkes,Rural
630,2840,732,1315,48.4,4350,2825,1525,0,636,96,0,57035,"365,024",87.9,5855,5300,BARRINGUN,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3,-29.0123594,145.71338280000003,10501109205.0,10501109205.0,105011092.0,Bourke - Brewarrina,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,5.0,5.0,7.0,7.0,Parkes,117.0,N2,PHN107,Western NSW,Bourke,11150.0,Parkes,Rural
631,2842,185,317,51.7,997,661,336,0,164,21,0,17874,"114,393",26.3,5868,5024,MENDOORAN,NSW,149.051954,-31.690852000000003,MENDOORAN LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.8342173,149.1208983,10503109911.0,10503109911.0,105031099.0,Coonabarabran,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,,N2,PHN107,Western NSW,Gilgandra,12950.0,Parkes,Rural
632,2843,265,590,39.3,1713,1148,565,0,232,33,0,26476,"169,448",37.6,5872,5027,COOLAH,NSW,149.727798,-31.824340000000007,COOLAH LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-31.7845656,149.7487272,10503109924.0,10503109924.0,105031099.0,Coonabarabran,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Parkes,494.445648193359,N2,PHN107,Western NSW,Warrumbungle Shire,18020.0,Parkes,Rural
633,2844,325,722,39.8,1825,1313,512,0,287,38,0,26049,"166,716",37.0,5873,5028,BIRRIWA,NSW,149.31929499999995,-31.924969,DUNEDOO LPO,Delivery Area,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-32.1243382,149.46453449999996,10303107407.0,10303107407.0,103031074.0,Mudgee Region - West,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Parkes,,N2,PHN107,Western NSW,Warrumbungle Shire,18020.0,Parkes,Rural
634,2845,260,864,26.9,1527,1091,436,0,232,28,0,2227,"14,255",3.1,5877,5032,ANGUS PLACE,NSW,150.04201,-33.404961,New South Wales Country 2,,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-33.3646,150.119,10303107501.0,10303107501.0,103031075.0,Wollangambe - Wollemi,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,918.287841796875,N2,PHN104,Nepean Blue Mountains,Lithgow,14870.0,Calare,Rural
635,2846,83,187,41.2,2368,295,73,2000,77,5,1,8420,"53,891",11.7,5879,5034,AIRLY,NSW,150.11860900000005,-33.071806,New South Wales Country 2,,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-33.1232,150.27700000000004,10303107113.0,10303107113.0,103031071.0,Lithgow Region,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,,N2,PHN104,Nepean Blue Mountains,Lithgow,14870.0,Calare,Rural
636,2847,401,1022,35.5,2253,1611,642,0,363,38,0,7998,"51,187",11.2,5884,5039,PIPERS FLAT,NSW,149.969799,-33.404462,New South Wales Country 2,,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-33.3782,150.013,10303107120.0,10303107120.0,103031071.0,Lithgow Region,10303.0,Lithgow - Mudgee,103.0,Central West,2.0,2.0,5.0,5.0,Calare,1048.36608886719,N2,PHN104,Nepean Blue Mountains,Lithgow,14870.0,Calare,Rural
637,2848,218,856,23.5,1251,952,299,0,201,17,0,19791,"126,665",28.3,5886,5041,BROGANS CREEK,NSW,149.964131,-32.901412,KANDOS LPO,Delivery Area,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-32.9651984,149.9692938,10303107311.0,10303107311.0,103031073.0,Mudgee Region - East,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,727.64599609375,N2,PHN107,Western NSW,Mid-Western Regional,15270.0,Calare,Rural
638,2849,354,894,34.8,1986,1401,585,0,311,43,0,30972,"198,224",44.0,5890,5045,BOGEE,NSW,150.059088,-32.708935,RYLSTONE LPO,Delivery Area,Updated 6-Feb-2020,10303.0,Lithgow - Mudgee,103.0,Central West,R3,-32.9787903,150.10749109999998,10303107113.0,10303107113.0,103031071.0,Lithgow Region,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Mid-Western Regional,15270.0,Calare,Rural
639,2850,3154,8655,31.6,20896,13614,6992,290,2732,421,1,139499,"892,792",198.2,5919,5074,AARONS PASS,NSW,149.602925,-32.685033000000004,MUDGEE DC,Delivery Area,Updated 6-Feb-2020,10604.0,Upper Hunter,106.0,Hunter Valley exc Newcastle,R3,-32.865611,149.8129273,10303107312.0,10303107312.0,103031073.0,Mudgee Region - East,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,605.452575683594,N2,PHN108,Hunter New England and Central Coast,Mid-Western Regional,15270.0,Calare,Rural
640,2852,612,1723,31.1,114864,2650,1310,110904,535,76,1,50947,"326,059",72.5,5998,5154,BARNEYS REEF,NSW,149.45909,-32.280784999999995,GULGONG LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.1796458,149.5179407,10303107407.0,10303107407.0,103031074.0,Mudgee Region - West,10303.0,Lithgow - Mudgee,103.0,Central West,3.0,3.0,5.0,5.0,Calare,523.7447509765631,N2,PHN107,Western NSW,Mid-Western Regional,15270.0,Parkes,Rural
641,2864,168,356,40.4,1175,678,497,0,144,24,0,18718,"119,798",26.6,6012,4881,BOREE,NSW,148.731814,-33.340269,CUDAL LPO,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.2885955,148.741126,10304107902.0,10304107902.0,103041079.0,Orange Region,10304.0,Orange,103.0,Central West,3.0,3.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Cabonne,11400.0,Calare,Rural
642,2865,228,397,53.7,57010,918,220,55872,213,14,1,10159,"65,019",14.4,6017,20729,BOCOBRA,NSW,148.53860769999997,-33.09511057,New South Wales Country 2,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-33.1402794,148.5654529,10304107910.0,10304107910.0,103041079.0,Orange Region,10304.0,Orange,103.0,Central West,3.0,3.0,5.0,5.0,Calare,590.71875,N2,PHN107,Western NSW,Cabonne,11400.0,Calare,Rural
643,2866,499,1277,33.3,42320,2047,1217,39056,425,73,1,32379,"207,225",45.9,6020,4888,AMAROO,NSW,148.904531,-33.007264,MOLONG LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-33.159440100000005,148.9102416,10304107936.0,10304107936.0,103041079.0,Orange Region,10304.0,Orange,103.0,Central West,2.0,2.0,5.0,5.0,Calare,,N2,PHN107,Western NSW,Cabonne,11400.0,Calare,Rural
644,2867,123,292,39.0,725,582,143,0,114,9,0,17085,"109,343",25.2,6029,4897,BALDRY,NSW,148.61123899999996,-32.965877,CUMNOCK LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.8908513,148.4504312,10304107934.0,10304107934.0,103041079.0,Orange Region,10304.0,Orange,103.0,Central West,3.0,3.0,5.0,5.0,Calare,525.803527832031,N2,PHN107,Western NSW,Cabonne,11400.0,Calare,Rural
645,2868,134,297,40.7,803,615,188,0,121,13,0,16333,"104,528",24.0,6035,4901,BOURNEWOOD,NSW,148.561505,-32.740876,YEOVAL,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.782737,148.7191239,10503110614.0,10503110614.0,105031106.0,Wellington,10503.0,Dubbo,105.0,Far West and Orana,3.0,3.0,5.0,5.0,Calare,422.963012695313,N2,PHN107,Western NSW,Dubbo Regional,12390.0,Calare,Rural
646,2869,314,734,38.7,8477,1252,586,6639,284,29,1,39128,"250,422",57.6,6039,4904,MUNGERY,NSW,148.266655,-32.584028,Dubbo 3,,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3,-32.4918,147.923,10302106809.0,10302106809.0,103021068.0,Parkes Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,,N2,PHN107,Western NSW,Parkes,16200.0,Riverina,Rural
647,2870,2207,4875,40.1,169645,9179,4269,156197,1956,244,7,158354,"1,013,462",232.2,6043,4908,ALECTOWN,NSW,148.16818999999995,-33.035496,PARKES DELIVERY,Delivery Area,Updated 6-Feb-2020,10304.0,Orange,103.0,Central West,R3,-32.940855600000006,148.2304126,10302106810.0,10302106810.0,103021068.0,Parkes Region,10302.0,Lachlan Valley,103.0,Central West,3.0,3.0,5.0,5.0,Riverina,,N2,PHN107,Western NSW,Parkes,16200.0,Riverina,Rural
